review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
es_0878554,product_es_0429833,reviewer_es_0310446,3,"Todo bien, excepto que uno de los codigos no se donde canjearlo. Creo q el de la guia digital.",Juego correcto,es,video_games
es_0648966,product_es_0129153,reviewer_es_0364622,5,"Aunque la caja está en italiano, el juego está en multi idioma y funciona perfectamente. El mejor precio y no voy a jugar la caja",Gran precio,es,video_games
es_0999998,product_es_0708713,reviewer_es_0792391,4,"Muy buen producto.Excelente relación calidad precio.Regalo magnífico para estas Navidades, lo compré para mi hija de 13 años y está encantada.",Fantastico,es,jewelry
es_0871340,product_es_0498542,reviewer_es_0628996,2,Le faltan bastantes cosas. Y es entretenido peor luego ya te Aburres.,Un poco malo,es,video_games
es_0960928,product_es_0443846,reviewer_es_0169602,2,"Es un juego bonito y divertido, pero es que tiene excesivas paradas, me corta mucho el juego , está bien , pero..",Para niños,es,video_games
es_0372598,product_es_0113182,reviewer_es_0658348,4,"Se ajusta bastante bien, los botones saltan fácilmente pero no quedan feos y protege algo",Cumplen,es,video_games
es_0623611,product_es_0097107,reviewer_es_0875852,5,"Fue para un regalo, le ha encantado y llegó de un día para otro.",Buena calidad y envío rápido,es,jewelry
es_0452964,product_es_0260202,reviewer_es_0008722,1,Pone que es plata Pero se ha puesto muy fea en poco tiempo Tengo otras cadenas de plata y no me ha pasado esto,Es plata?,es,jewelry
es_0018720,product_es_0857656,reviewer_es_0745879,1,Duración 3 horas y no te explican de donde vino el problema en la historia,Malisimo,es,video_games
es_0578784,product_es_0306864,reviewer_es_0150201,5,"100% compatible con Nintendo switch, cómodo y práctico, solo hecho de menos que no lo hagan en más colores ya que pienso comprar más unidades, otra cosa genial es que marca con un led el número de jugador del mando.",100% compatible con Switch,es,video_games
es_0581325,product_es_0724511,reviewer_es_0334690,5,Llegó el día previsto. Pero la caja un poco rota y el repartidor no debía saber que lo que llevaba era frágil ya que soltó la caja sin ningún cuidado. Por lo demás todo bastante bien,Mikel,es,video_games
es_0859912,product_es_0356005,reviewer_es_0578146,3,"Llegaron pronto, son bonitos, un poco pequeños, para niñas un buen tamaño. Uno de ellos llegó defectuoso, no cierra. No los he podido regalar en ese estado.","Bonitos, pequeños, pero defectuoso",es,jewelry
es_0785745,product_es_0963916,reviewer_es_0448388,1,Se despegan cuando la consola se empieza a calentar. No lo recomiendo en absoluto.,Se despegan cuando la consola se calienta,es,video_games
es_0200938,product_es_0000638,reviewer_es_0316962,4,El juego tardó dos días en llegar y bien embalado.,Rápido y buen embalaje,es,video_games
es_0732639,product_es_0491220,reviewer_es_0876517,2,"Es muy bonita, pero no la mojes porque se oxida.",Bonita pero se oxida.,es,jewelry
es_0693549,product_es_0471436,reviewer_es_0523134,4,"La cruz muy guapa, pero la cadena fina para el peso de la Cruz, mejor poner cadena mas gruesa en vez de dos juegos de cadena",Javier,es,jewelry
es_0649046,product_es_0161660,reviewer_es_0648280,5,Me encantó es más bonito que en la foto,Buena calidad,es,jewelry
es_0565405,product_es_0255442,reviewer_es_0207226,5,Va muy bien. Solo conectarlo por el puerto USB a la consola y listo.,Muy bueno,es,video_games
es_0020137,product_es_0363385,reviewer_es_0452697,5,"Estupenda oferta, mucho mas económica en Sony. Mi hijo está encantado,juegos gratis y muchas posibilidades, el codigo no dio ningun erros.Lo recomiendo 100%.",Buena compra,es,video_games
es_0168151,product_es_0148597,reviewer_es_0392956,3,El artículo cumple con las expectativas,Buen material,es,video_games
es_0738442,product_es_0946337,reviewer_es_0847340,3,"Son bonitos, pero son mucho más pequeños de lo que se aprecia en la foto",MUY PEQUEÑOS,es,jewelry
es_0464869,product_es_0416859,reviewer_es_0337463,1,Lo primero me gustaría saber en donde está mi paquete ya que según dicen la nota que lo a entregado y no se a quien,Solución,es,video_games
es_0133752,product_es_0531031,reviewer_es_0841376,3,El producto es correcto. Cadenita fina de plata. Estoy contenta con la compra a pesar de que en solo 2 semanas la plata ya no brilla y se ha puesto fea. El vendedor adjunta una guía de cómo mantener la plata en perfecto estado. Estoy en ese momento.,Mantenimiento de la plata,es,jewelry
es_0903463,product_es_0220083,reviewer_es_0283735,3,"Me sirve para mis manualidades, pensé que seria un poco mas gordo, pero es lo que tiene ver los productos solo en fotografias.",bien,es,jewelry
es_0568021,product_es_0987340,reviewer_es_0694173,5,"Se actualiza a español nada más meter el CD en la play. Más barato. Un diez, por el juego es el mismo que la versión española.",Se actualiza a español.,es,video_games
es_0588325,product_es_0644574,reviewer_es_0998581,2,"Es muy pequeña aunque en su defensa, lo pone en la descripción.",Es muy pequeña,es,jewelry
es_0332241,product_es_0068127,reviewer_es_0093474,5,"Por la resistencia y lo compacto que es. Su diseño Lo recomendaría a cualquier usuario de la Xbox one, es perfecto.",Perfecto,es,video_games
es_0470142,product_es_0835443,reviewer_es_0444432,5,"Muy bien, ajustable y bonito. Lo que hay que tener un poco de cuidado para no romperlo tirando de el para hacerlo mas grande.",Lo que se espera,es,jewelry
es_0800900,product_es_0279047,reviewer_es_0017694,5,Son lo que ofrecen. Muy buena relación calidad-precio. Recomiendo.,Bonitos.,es,jewelry
es_0486540,product_es_0052121,reviewer_es_0212335,4,"La verdad es que no va muy bien ya que los mandos no tocan bien las pestañitas de carga, en consecuencia las baterias no se cargan , no lo recomiendo",MP estacion de carga,es,video_games
es_0116643,product_es_0379664,reviewer_es_0293545,5,Buen regalo exactamente igual q en el anuncio,Buen regalo,es,jewelry
es_0425192,product_es_0601363,reviewer_es_0959363,1,"Muy mal, era para colgarlo en una pulsera de Pandora como aparece en la foto y resulta que el agujero es más pequeño. Una lástima por que es muy Bonita, pero no vale para pulseras de Pandora.","No vale para pulsera de pandora, la foto de la pulsera es falsa.",es,jewelry
es_0859909,product_es_0452346,reviewer_es_0903765,1,"Engaño ,me han eviado una versión que no es uk o no viene en español,es una version polaca que solo viene en ingles polaco o ruso, dicen que al iniciar el juego se pone solo ,pero no , no hay manera de cambiarlo,y si tengo ps4 española y en español.","Engaño,no viene castellano",es,video_games
es_0434356,product_es_0933370,reviewer_es_0792040,2,"No sé si son realmente hipoalergenicos...pero si enviaron rápido , en eso Amazon eficaz, pero claro sino no son hipoalergenicos y pone que son para niñas...",Disgusto,es,jewelry
es_0124734,product_es_0879881,reviewer_es_0274434,4,Se correspondía con la descripción,juego,es,video_games
es_0702579,product_es_0357198,reviewer_es_0258917,4,Me gusta mucho el que sea el usuario el que tenga que montarlo,Divertido,es,video_games
es_0490016,product_es_0632258,reviewer_es_0082082,5,El cargador cumple con lo que se le pide. Carga la Nintendo 3DS sin ningún problema.,Perfecto,es,video_games
es_0734773,product_es_0529996,reviewer_es_0692487,4,"CALIDAD PRECIO MUY BIEN, CREO QUE CUMPLE CON SU FUNCIÓN Y LA TELA NO ES NADA BASTA. LO RECOMIENDO, LO UTILICÉ PARA EL ARROZ DE MI BODA Y QUEDA DISCRETO Y BIEN.",BUENA CALIDAD A BUEN PRECIO,es,jewelry
es_0020668,product_es_0130594,reviewer_es_0834914,5,Rapido y segun lo ofertado,Buen proveedor,es,jewelry
es_0223874,product_es_0400712,reviewer_es_0894555,2,"El colgante es bonito porque se ilumina, pero la calidad de la cadena fatal, en tres puestas ya estaba ennegrecida. La luna es de plastico.",Menos calidad de la esperada,es,jewelry
es_0034787,product_es_0553893,reviewer_es_0876024,4,Muy bonito y llamativo,Perfecto,es,jewelry
es_0278526,product_es_0234948,reviewer_es_0563508,1,"No viene con embalaje original, NO está bien presentado en su entrega. Muy mala presentación.",Mala presentación,es,jewelry
es_0452351,product_es_0643358,reviewer_es_0127469,4,"La única pega es que son USB 2.0 y no 3.0. Para el cable del ratón va muy bien, el ""escorpión"" es de goma y se abate un poco en caso de que estires un poco más. Soporta bien sin moverse pequeños tirones, pero puede llegar a moverse con un tiron medio.",Cómodo y útil,es,video_games
es_0194280,product_es_0253900,reviewer_es_0627441,2,"Lo que es la edición coleccionista es muy pobre por lo que costó de salida, mucho dinero para tan poca cosa. Un artbook y un steelbook no justifica el precio de salida. Por no hablar de aquellos que piensan venderlo por barbaridades. Ningún fan debería pagar más del precio original. De verdad que no lo vale y yo me considero muy fan de zelda pero esa la verdad. En cuanto al juego, el remake está muy bien hecho, vale la pena tenerlo sin duda, es una delicia que no puede faltar.",La coleccionista no vale lo que cuesta,es,video_games
es_0706245,product_es_0823660,reviewer_es_0123780,5,"Lo bueno Una mochila espaciosa y robusta, en el compartimento más cercano a la espalda hay espacio asignado para un joycons adicionales, dock, cargador, mando pro, y obviamente para una switch con sus joycons. En uno de los bolsillos externos tiene un espacio con cierre para poner los cartuchos sueltos. En el bolsillo medio hay espacio suficiente para un portátil de 13"" y una tablet. Lo no tan bueno Grita a todas luces que dentro lleva una switch, lo bueno es que al menos el logotipo de switch que hay en la parte de atrás de la mochila se puede sacar con facilidad, pero el que va en uno de los tirantes es difícil de sacar y habrá que buscar otra forma de taparlo.",Excelente mochila,es,video_games
es_0260408,product_es_0499886,reviewer_es_0522700,3,"Son muy bonitos, pero el cordón de plata se rompió enseguida",Muy frágiles,es,jewelry
es_0915453,product_es_0234279,reviewer_es_0433966,5,"Me gustado mucho, porque necesitaba una cadenita para varios colgantes que tengo y todas me causaban alergia. Esta no, después del uso continuado sigue tal cual, y además es bonita.",No provoca alergia ni picores!,es,jewelry
es_0551048,product_es_0979028,reviewer_es_0606855,5,"Estos pendientes son preciosos. Quedan muy elegantes puestos tanto para salir de día como de noche. Tengo más de esta marca, pero al final estos son los que mas me pongo. Son vistosos a la vez que elegantes y pegan con un montón de ropa. También se ponen y quitan facilmente con el gancho que tienen lo que ayuda a que sean uno de mis favoritos. Son de cristal. A mi alguna vez se me han caido al suelo y no les ha pasado nada. No digo que haya que estar tirándolos y tentando la suerte pero los míos ya han sobrevivido al duro mármol. Otra cosa que me gusta mucho de esta marca es que detallan muy bien sus productos, con lo cual sabes como van a ser de largos y de anchos y hacerte una idea de como te van a quedar. En concreto estos pendientes si alguien tiene alguna duda yo los recomiendo. Son mucho más bonitos en persona",Me encantan,es,jewelry
es_0397477,product_es_0503994,reviewer_es_0182031,5,Lo regale a mi nieto y le gusto mucho,Terrassa,es,video_games
es_0728604,product_es_0283037,reviewer_es_0967830,3,"El envoltorio ha llegado roto y en muy mal estado, espero que funcione bien el muñeco cuando lo pruebe.",Envoltorio en mal estado,es,video_games
es_0804404,product_es_0714894,reviewer_es_0693912,5,Lo esperado. . Muy cómodo para poder jugar con más comodidad .. no tan pegado a la televiso y más separado,Ideal,es,video_games
es_0528933,product_es_0713678,reviewer_es_0955087,1,Un collar con una calidad fatal se me rompio a los tres dias,Timo,es,jewelry
es_0436117,product_es_0137895,reviewer_es_0761766,3,"Caja correcta, con su CD. Le he quitado dos estrellas ya que imagino que en el trayecto, el juego no estaba bien insertado en el recinto y se soltó, al mover la caja se notaba que el disco no estaba insertado en su sitio y no estaba seguro. Igualmente, estaba sin estar rayado y es totalmente funcional. Recomendado.",Lo esperado.,es,video_games
es_0741372,product_es_0330244,reviewer_es_0854774,5,En la realidad es más bonito que en las fotos.,La calidad/precio es muy buena,es,jewelry
es_0266671,product_es_0461386,reviewer_es_0598059,5,Un buen raton con sus lucecitas. Bastante grande pero muy comodo para la mano por todas las endiduras que tiene. Control de dpi ppr botón. Tres botones añadidos. Dos en el lateral y uno en el canto. Viene con pesas para que pongas al gusto y con cd para que configures las lucecitas. De momento muy contento con él.,Raton Rgb,es,video_games
es_0574368,product_es_0038088,reviewer_es_0717292,1,No ha llegado este producto.. Vinieron 4 juegos y el estuche. Menos el kirby,No llego,es,video_games
es_0384015,product_es_0373667,reviewer_es_0487495,1,Se me rompió en la mano al sacarlo de la bolsa. Ya se que es barato pero pensé que al menos me duraría 24hrs,Decepcionada,es,jewelry
es_0776225,product_es_0727896,reviewer_es_0760870,5,Preciosa aunque un poco fina,Preciosa aunque un poco fina,es,jewelry
es_0170312,product_es_0172701,reviewer_es_0834328,1,"Muy grandes y pesados, no son nada cómodos y por la parte interior no están gravados, con lo cual cuando se dan la vuelta quedan mal.",Muy grandes,es,jewelry
es_0943304,product_es_0979782,reviewer_es_0158283,3,"Son muy bonitos pero a mi no se me mantienen en su sitio, se bajan y no quedan bien. Además tengo mis dudas de que sean de plata",Depende de la forma de oreja,es,jewelry
es_0633999,product_es_0597845,reviewer_es_0185361,2,"La pulsera y el estuche era muy bonita estéticamente pero resulta que de muy mala calidad, el mismo día se rompió, calidad - precio malo, tenía que haber costado más barato. Una decepción",Ana,es,jewelry
